a	0.654	0.0	1.0	0.0	0.0	0.0
a	0.849	0.0	1.0	0.0	0.0	0.0
a	0.853	0.0	1.0	0.0	0.0	0.0
a	0.795	0.0	1.0	0.0	0.0	0.0
a	0.639	0.0	1.0	0.0	0.0	0.0
a	0.627	0.0	1.0	0.0	0.0	0.0
a	0.76	0.0	1.0	0.0	0.0	0.0
a	0.849	0.0	1.0	0.0	0.0	0.0
a	0.385	0.062	0.333	0.222	0.222	0.222
a	0.379	0.051	0.333	0.222	0.222	0.222
a	0.654	0.0	1.0	0.0	0.0	0.0
a	0.593	0.0	1.0	0.0	0.0	0.0
a	0.6	0.0	1.0	0.0	0.0	0.0
a	0.554	0.193	0.125	0.375	0.375	0.125
a	0.726	0.0	1.0	0.0	0.0	0.0
a	0.726	0.0	1.0	0.0	0.0	0.0
a	0.714	0.0	1.0	0.0	0.0	0.0
a	0.873	0.0	1.0	0.0	0.0	0.0
a	0.438	0.078	0.444	0.111	0.111	0.333
a	0.655	0.0	1.0	0.0	0.0	0.0
a	0.836	0.0	1.0	0.0	0.0	0.0
a	0.41	0.1	0.2	0.4	0.2	0.2
a	0.843	0.0	1.0	0.0	0.0	0.0
a	0.683	0.0	1.0	0.0	0.0	0.0
a	0.436	0.118	0.25	0.25	0.125	0.375
a	0.834	0.0	1.0	0.0	0.0	0.0
a	0.829	0.0	1.0	0.0	0.0	0.0
a	0.445	0.118	0.25	0.25	0.125	0.375
a	0.841	0.0	1.0	0.0	0.0	0.0
a	0.622	0.0	1.0	0.0	0.0	0.0
a	0.445	0.109	0.25	0.25	0.125	0.375
a	0.847	0.0	1.0	0.0	0.0	0.0
a	0.854	0.0	1.0	0.0	0.0	0.0
a	0.519	0.0	1.0	0.0	0.0	0.0
a	0.829	0.0	1.0	0.0	0.0	0.0
a	0.764	0.0	1.0	0.0	0.0	0.0
a	0.395	0.105	0.25	0.5	0.25	0.0
a	0.434	0.079	0.25	0.5	0.25	0.0
a	0.844	0.0	1.0	0.0	0.0	0.0
a	0.5	0.189	0.125	0.375	0.375	0.125
a	0.395	0.079	0.25	0.5	0.25	0.0
a	0.577	0.0	1.0	0.0	0.0	0.0
a	0.554	0.193	0.125	0.375	0.375	0.125
a	0.709	0.097	0.286	0.286	0.286	0.143
a	0.781	0.0	1.0	0.0	0.0	0.0
a	0.769	0.0	1.0	0.0	0.0	0.0
a	0.713	0.119	0.167	0.333	0.333	0.167
a	0.655	0.127	0.4	0.2	0.2	0.2
a	0.778	0.0	1.0	0.0	0.0	0.0
a	0.797	0.0	1.0	0.0	0.0	0.0
a	0.829	0.0	1.0	0.0	0.0	0.0
a	0.764	0.0	1.0	0.0	0.0	0.0
a	0.759	0.0	1.0	0.0	0.0	0.0
a	0.659	0.0	1.0	0.0	0.0	0.0
a	0.699	0.0	1.0	0.0	0.0	0.0
a	0.805	0.0	1.0	0.0	0.0	0.0
a	0.91	0.0	1.0	0.0	0.0	0.0
a	0.584	0.0	1.0	0.0	0.0	0.0
a	0.926	0.0	1.0	0.0	0.0	0.0
a	1.0	0.0	0.0	0.0	0.0	0.0
a	0.435	0.036	0.438	0.25	0.188	0.125
a	0.475	0.024	0.571	0.214	0.143	0.071
a	0.469	0.036	0.438	0.25	0.188	0.125
a	0.473	0.024	0.643	0.143	0.143	0.071
a	0.475	0.036	0.438	0.25	0.188	0.125
a	0.839	0.0	1.0	0.0	0.0	0.0
a	0.612	0.0	1.0	0.0	0.0	0.0
a	0.63	0.0	1.0	0.0	0.0	0.0
a	0.667	0.0	1.0	0.0	0.0	0.0
a	0.472	0.038	0.438	0.25	0.188	0.125
a	0.458	0.036	0.438	0.25	0.188	0.125
a	0.816	0.0	1.0	0.0	0.0	0.0
a	0.453	0.036	0.438	0.25	0.188	0.125
a	0.824	0.0	1.0	0.0	0.0	0.0
a	0.436	0.022	0.5	0.25	0.25	0.0
a	0.476	0.022	0.556	0.222	0.222	0.0
a	0.327	0.041	0.25	0.25	0.25	0.25
a	0.648	0.0	1.0	0.0	0.0	0.0
a	0.688	0.038	0.556	0.222	0.222	0.0
a	0.453	0.052	0.333	0.278	0.222	0.167
a	0.452	0.036	0.438	0.25	0.188	0.125
a	0.711	0.0	1.0	0.0	0.0	0.0
a	0.821	0.0	1.0	0.0	0.0	0.0
a	0.586	0.078	0.286	0.286	0.286	0.143
a	0.447	0.036	0.438	0.25	0.188	0.125
a	0.507	0.0	1.0	0.0	0.0	0.0
a	0.678	0.027	0.571	0.143	0.286	0.0
a	0.797	0.0	1.0	0.0	0.0	0.0
a	0.84	0.0	1.0	0.0	0.0	0.0
a	0.453	0.0	1.0	0.0	0.0	0.0
a	0.853	0.0	1.0	0.0	0.0	0.0
a	0.432	0.189	0.143	0.286	0.286	0.286
a	0.821	0.0	1.0	0.0	0.0	0.0
a	0.891	0.0	1.0	0.0	0.0	0.0
a	0.582	0.051	0.2	0.4	0.4	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.831	0.0	1.0	0.0	0.0	0.0
a	0.575	0.0	1.0	0.0	0.0	0.0
a	0.844	0.0	1.0	0.0	0.0	0.0
a	0.846	0.0	1.0	0.0	0.0	0.0
a	0.735	0.025	0.5	0.333	0.167	0.0
a	0.753	0.0	1.0	0.0	0.0	0.0
a	0.879	0.0	1.0	0.0	0.0	0.0
a	0.818	0.0	1.0	0.0	0.0	0.0
a	0.632	0.077	0.444	0.111	0.111	0.333
a	0.678	0.0	1.0	0.0	0.0	0.0
a	0.692	0.0	1.0	0.0	0.0	0.0
a	0.57	0.0	1.0	0.0	0.0	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.836	0.0	1.0	0.0	0.0	0.0
a	0.63	0.0	1.0	0.0	0.0	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.675	0.0	1.0	0.0	0.0	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.581	0.0	1.0	0.0	0.0	0.0
a	0.921	0.0	1.0	0.0	0.0	0.0
a	0.567	0.133	0.5	0.25	0.0	0.25
a	0.28	0.0	1.0	0.0	0.0	0.0
a	0.75	0.0	1.0	0.0	0.0	0.0
a	0.423	0.0	1.0	0.0	0.0	0.0
a	0.87	0.0	1.0	0.0	0.0	0.0
a	0.576	0.0	1.0	0.0	0.0	0.0
a	0.519	0.074	0.2	0.4	0.4	0.0
a	0.5	0.0	1.0	0.0	0.0	0.0
a	0.598	0.065	0.2	0.4	0.4	0.0
a	0.735	0.0	1.0	0.0	0.0	0.0
a	0.815	0.0	1.0	0.0	0.0	0.0
a	0.808	0.0	1.0	0.0	0.0	0.0
a	0.732	0.0	1.0	0.0	0.0	0.0
a	0.566	0.0	1.0	0.0	0.0	0.0
a	0.684	0.0	1.0	0.0	0.0	0.0
a	0.918	0.0	1.0	0.0	0.0	0.0
a	0.612	0.0	1.0	0.0	0.0	0.0
a	0.51	0.02	0.692	0.154	0.154	0.0
a	0.736	0.0	1.0	0.0	0.0	0.0
a	0.532	0.068	0.5	0.143	0.143	0.214
a	0.536	0.068	0.5	0.143	0.143	0.214
a	0.716	0.0	1.0	0.0	0.0	0.0
a	0.0	0.0	0.0	0.0	0.0	0.0
a	0.746	0.0	1.0	0.0	0.0	0.0
a	0.965	0.0	1.0	0.0	0.0	0.0
a	0.74	0.0	1.0	0.0	0.0	0.0
a	0.634	0.0	1.0	0.0	0.0	0.0
a	0.529	0.068	0.5	0.143	0.143	0.214
a	0.532	0.068	0.5	0.143	0.143	0.214
a	0.696	0.087	0.2	0.4	0.4	0.0
a	0.729	0.0	1.0	0.0	0.0	0.0
a	0.684	0.0	1.0	0.0	0.0	0.0
a	0.577	0.085	0.2	0.4	0.4	0.0
a	0.834	0.0	1.0	0.0	0.0	0.0
a	0.827	0.0	1.0	0.0	0.0	0.0
a	0.622	0.0	1.0	0.0	0.0	0.0
a	0.671	0.0	1.0	0.0	0.0	0.0
a	0.671	0.0	1.0	0.0	0.0	0.0
a	0.662	0.0	1.0	0.0	0.0	0.0
a	0.846	0.0	1.0	0.0	0.0	0.0
a	0.604	0.114	0.412	0.118	0.118	0.353
a	0.861	0.0	1.0	0.0	0.0	0.0
a	0.575	0.0	1.0	0.0	0.0	0.0
a	0.583	0.0	1.0	0.0	0.0	0.0
a	0.821	0.0	1.0	0.0	0.0	0.0
a	0.489	0.203	0.3	0.2	0.1	0.4
a	0.846	0.0	1.0	0.0	0.0	0.0
a	0.805	0.0	1.0	0.0	0.0	0.0
a	0.51	0.061	0.444	0.222	0.222	0.111
a	0.805	0.0	1.0	0.0	0.0	0.0
a	0.842	0.0	1.0	0.0	0.0	0.0
a	0.805	0.0	1.0	0.0	0.0	0.0
a	0.7	0.0	1.0	0.0	0.0	0.0
a	0.726	0.0	1.0	0.0	0.0	0.0
a	0.55	0.035	0.556	0.185	0.185	0.074
a	0.812	0.0	1.0	0.0	0.0	0.0
a	0.86	0.0	1.0	0.0	0.0	0.0
a	0.683	0.0	1.0	0.0	0.0	0.0
a	0.5	0.138	0.167	0.333	0.333	0.167
a	0.483	0.061	0.4	0.2	0.2	0.2
a	0.582	0.048	0.429	0.214	0.214	0.143
a	0.646	0.051	0.2	0.4	0.4	0.0
a	0.743	0.0	1.0	0.0	0.0	0.0
a	0.547	0.0	1.0	0.0	0.0	0.0
a	0.792	0.0	1.0	0.0	0.0	0.0
a	0.792	0.0	1.0	0.0	0.0	0.0
a	0.644	0.0	1.0	0.0	0.0	0.0
a	0.752	0.0	1.0	0.0	0.0	0.0
a	0.695	0.0	1.0	0.0	0.0	0.0
a	0.565	0.048	0.429	0.214	0.214	0.143
a	0.584	0.0	1.0	0.0	0.0	0.0
a	0.884	0.0	1.0	0.0	0.0	0.0
a	0.786	0.0	1.0	0.0	0.0	0.0
a	0.845	0.0	1.0	0.0	0.0	0.0
a	0.488	0.0	1.0	0.0	0.0	0.0
a	0.832	0.0	1.0	0.0	0.0	0.0
a	0.546	0.055	0.5	0.188	0.188	0.125
a	0.543	0.055	0.5	0.188	0.188	0.125
a	0.649	0.0	1.0	0.0	0.0	0.0
a	0.847	0.0	1.0	0.0	0.0	0.0
a	0.478	0.144	0.167	0.333	0.167	0.333
a	0.478	0.156	0.167	0.333	0.167	0.333
a	0.553	0.0	1.0	0.0	0.0	0.0
a	0.478	0.156	0.167	0.333	0.167	0.333
a	0.837	0.022	0.333	0.333	0.333	0.0
a	0.821	0.0	1.0	0.0	0.0	0.0
a	0.722	0.0	1.0	0.0	0.0	0.0
a	0.611	0.056	0.2	0.4	0.4	0.0
a	0.396	0.0	1.0	0.0	0.0	0.0
a	0.88	0.0	1.0	0.0	0.0	0.0
a	0.706	0.0	1.0	0.0	0.0	0.0
a	0.897	0.0	1.0	0.0	0.0	0.0
a	0.882	0.0	1.0	0.0	0.0	0.0
a	0.665	0.077	0.571	0.143	0.143	0.143
a	0.543	0.057	0.25	0.5	0.25	0.0
a	0.665	0.077	0.571	0.143	0.143	0.143
a	0.371	0.0	1.0	0.0	0.0	0.0
a	0.644	0.0	1.0	0.0	0.0	0.0
a	0.931	0.0	1.0	0.0	0.0	0.0
a	0.931	0.0	1.0	0.0	0.0	0.0
a	0.931	0.0	1.0	0.0	0.0	0.0
a	0.917	0.0	1.0	0.0	0.0	0.0
a	0.924	0.0	1.0	0.0	0.0	0.0
a	0.851	0.0	1.0	0.0	0.0	0.0
a	0.853	0.0	1.0	0.0	0.0	0.0
a	0.924	0.0	1.0	0.0	0.0	0.0
a	0.855	0.0	1.0	0.0	0.0	0.0
a	0.6	0.0	1.0	0.0	0.0	0.0
a	0.871	0.0	1.0	0.0	0.0	0.0
a	0.682	0.047	0.333	0.333	0.333	0.0
a	0.837	0.0	1.0	0.0	0.0	0.0
a	0.62	0.0	1.0	0.0	0.0	0.0
a	0.924	0.0	1.0	0.0	0.0	0.0
a	0.636	0.047	0.2	0.4	0.4	0.0
a	0.367	0.05	0.333	0.222	0.222	0.222
a	0.643	0.047	0.2	0.4	0.4	0.0
a	0.829	0.0	1.0	0.0	0.0	0.0
a	0.647	0.0	1.0	0.0	0.0	0.0
a	0.924	0.0	1.0	0.0	0.0	0.0
a	0.643	0.047	0.2	0.4	0.4	0.0
a	0.869	0.0	1.0	0.0	0.0	0.0
a	0.643	0.047	0.2	0.4	0.4	0.0
a	0.636	0.047	0.2	0.4	0.4	0.0
a	0.692	0.027	0.556	0.222	0.222	0.0
a	0.897	0.0	1.0	0.0	0.0	0.0
a	0.767	0.0	1.0	0.0	0.0	0.0
a	0.903	0.0	1.0	0.0	0.0	0.0
a	0.697	0.055	0.273	0.364	0.364	0.0
a	0.828	0.0	1.0	0.0	0.0	0.0
a	0.719	0.027	0.5	0.25	0.25	0.0
a	0.581	0.103	0.4	0.2	0.2	0.2
a	0.576	0.119	0.333	0.222	0.222	0.222
a	0.708	0.0	1.0	0.0	0.0	0.0
a	0.593	0.144	0.333	0.222	0.222	0.222
a	0.72	0.076	0.429	0.143	0.286	0.143
a	0.593	0.119	0.333	0.222	0.222	0.222
a	0.542	0.119	0.333	0.222	0.222	0.222
a	0.559	0.102	0.333	0.222	0.222	0.222
a	0.754	0.076	0.333	0.167	0.333	0.167
a	0.495	0.0	1.0	0.0	0.0	0.0
a	0.492	0.102	0.333	0.222	0.222	0.222
a	0.422	0.048	0.571	0.143	0.143	0.143
a	0.5	0.0	1.0	0.0	0.0	0.0
a	0.54	0.065	0.2	0.4	0.4	0.0
a	0.776	0.0	1.0	0.0	0.0	0.0
a	0.828	0.0	1.0	0.0	0.0	0.0
a	0.607	0.0	1.0	0.0	0.0	0.0
a	0.785	0.0	1.0	0.0	0.0	0.0
a	0.676	0.028	0.556	0.222	0.222	0.0
a	0.434	0.031	0.5	0.25	0.0	0.25
a	0.707	0.0	1.0	0.0	0.0	0.0
a	0.684	0.07	0.5	0.25	0.0	0.25
a	0.598	0.0	1.0	0.0	0.0	0.0
a	0.742	0.0	1.0	0.0	0.0	0.0
a	0.649	0.041	0.429	0.286	0.286	0.0
a	0.61	0.114	0.25	0.25	0.25	0.25
a	0.813	0.0	1.0	0.0	0.0	0.0
a	0.661	0.0	1.0	0.0	0.0	0.0
a	0.797	0.0	1.0	0.0	0.0	0.0
a	0.821	0.0	1.0	0.0	0.0	0.0
a	0.797	0.0	1.0	0.0	0.0	0.0
a	0.877	0.0	1.0	0.0	0.0	0.0
a	0.649	0.041	0.429	0.286	0.286	0.0
a	0.818	0.0	1.0	0.0	0.0	0.0
a	0.639	0.041	0.429	0.286	0.286	0.0
a	0.857	0.0	1.0	0.0	0.0	0.0
a	0.6	0.0	1.0	0.0	0.0	0.0
a	0.665	0.077	0.571	0.143	0.143	0.143
a	0.85	0.0	1.0	0.0	0.0	0.0
a	0.817	0.0	1.0	0.0	0.0	0.0
a	0.731	0.043	0.273	0.364	0.364	0.0
a	0.854	0.0	1.0	0.0	0.0	0.0
a	0.855	0.0	1.0	0.0	0.0	0.0
a	0.676	0.081	0.273	0.364	0.364	0.0
a	0.883	0.0	1.0	0.0	0.0	0.0
a	0.737	0.0	1.0	0.0	0.0	0.0
a	0.371	0.0	1.0	0.0	0.0	0.0
a	0.667	0.0	1.0	0.0	0.0	0.0
a	0.84	0.0	1.0	0.0	0.0	0.0
a	0.49	0.0	1.0	0.0	0.0	0.0
a	0.661	0.0	1.0	0.0	0.0	0.0
a	0.677	0.0	1.0	0.0	0.0	0.0
a	0.762	0.036	0.6	0.2	0.2	0.0
a	0.691	0.0	1.0	0.0	0.0	0.0
a	0.764	0.048	0.273	0.364	0.364	0.0
a	0.62	0.0	1.0	0.0	0.0	0.0
a	0.603	0.0	1.0	0.0	0.0	0.0
a	0.877	0.0	1.0	0.0	0.0	0.0
a	0.741	0.0	1.0	0.0	0.0	0.0
a	0.655	0.069	0.273	0.364	0.364	0.0
a	0.802	0.0	1.0	0.0	0.0	0.0
a	0.903	0.0	1.0	0.0	0.0	0.0
a	0.565	0.026	0.571	0.214	0.214	0.0
a	0.805	0.0	1.0	0.0	0.0	0.0
a	0.56	0.026	0.571	0.214	0.214	0.0
a	0.693	0.043	0.75	0.0	0.125	0.125
a	0.661	0.0	1.0	0.0	0.0	0.0
a	0.722	0.0	1.0	0.0	0.0	0.0
a	0.567	0.026	0.571	0.214	0.214	0.0
a	0.541	0.02	0.692	0.154	0.154	0.0
a	0.656	0.066	0.75	0.0	0.125	0.125
a	0.706	0.044	0.75	0.0	0.125	0.125
a	0.652	0.0	1.0	0.0	0.0	0.0
a	0.605	0.0	1.0	0.0	0.0	0.0
a	0.722	0.0	1.0	0.0	0.0	0.0
a	0.722	0.0	1.0	0.0	0.0	0.0
a	0.815	0.0	1.0	0.0	0.0	0.0
a	0.82	0.0	1.0	0.0	0.0	0.0
a	0.588	0.088	0.4	0.2	0.2	0.2
a	0.628	0.0	1.0	0.0	0.0	0.0
a	0.895	0.0	1.0	0.0	0.0	0.0
a	0.655	0.0	1.0	0.0	0.0	0.0
a	0.571	0.019	0.692	0.154	0.154	0.0
a	0.522	0.0	1.0	0.0	0.0	0.0
a	0.859	0.0	1.0	0.0	0.0	0.0
a	0.531	0.0	1.0	0.0	0.0	0.0
a	0.865	0.0	1.0	0.0	0.0	0.0
a	0.846	0.0	1.0	0.0	0.0	0.0
a	0.562	0.096	0.4	0.2	0.2	0.2
a	0.834	0.0	1.0	0.0	0.0	0.0
a	0.834	0.0	1.0	0.0	0.0	0.0
a	0.904	0.0	1.0	0.0	0.0	0.0
a	0.802	0.0	1.0	0.0	0.0	0.0
a	0.575	0.055	0.467	0.2	0.2	0.133
a	0.673	0.0	1.0	0.0	0.0	0.0
a	0.596	0.062	0.389	0.222	0.278	0.111
a	0.84	0.0	1.0	0.0	0.0	0.0
a	0.737	0.0	1.0	0.0	0.0	0.0
a	0.792	0.0	1.0	0.0	0.0	0.0
a	0.561	0.048	0.429	0.214	0.214	0.143
a	0.432	0.048	0.421	0.211	0.158	0.211
a	0.702	0.0	1.0	0.0	0.0	0.0
a	0.432	0.048	0.421	0.211	0.158	0.211
a	0.743	0.0	1.0	0.0	0.0	0.0
a	0.702	0.0	1.0	0.0	0.0	0.0
a	0.287	0.062	0.25	0.25	0.25	0.25
a	0.699	0.027	0.556	0.222	0.222	0.0
a	0.804	0.0	1.0	0.0	0.0	0.0
a	0.75	0.024	0.2	0.4	0.4	0.0
a	0.854	0.026	0.5	0.167	0.167	0.167
a	0.653	0.08	0.2	0.4	0.4	0.0
a	0.627	0.08	0.2	0.4	0.4	0.0
a	0.493	0.174	0.2	0.4	0.2	0.2
a	0.87	0.0	1.0	0.0	0.0	0.0
a	0.744	0.017	0.8	0.0	0.2	0.0
a	0.8	0.0	1.0	0.0	0.0	0.0
a	0.613	0.226	0.0	0.0	1.0	0.0
a	0.382	0.265	0.111	0.222	0.222	0.444
a	0.371	0.257	0.111	0.222	0.222	0.444
a	0.655	0.241	0.0	0.0	1.0	0.0
a	0.576	0.212	0.0	0.0	1.0	0.0
a	0.702	0.0	1.0	0.0	0.0	0.0
a	0.481	0.0	1.0	0.0	0.0	0.0
a	0.702	0.0	1.0	0.0	0.0	0.0
a	0.702	0.0	1.0	0.0	0.0	0.0
a	0.814	0.0	1.0	0.0	0.0	0.0
a	0.65	0.0	1.0	0.0	0.0	0.0
a	0.708	0.058	0.2	0.4	0.4	0.0
a	0.588	0.0	1.0	0.0	0.0	0.0
a	0.6	0.0	1.0	0.0	0.0	0.0
a	0.662	0.056	0.273	0.364	0.364	0.0
a	0.599	0.055	0.533	0.133	0.2	0.133
a	0.701	0.0	1.0	0.0	0.0	0.0
a	0.599	0.048	0.533	0.133	0.2	0.133
a	0.599	0.068	0.353	0.235	0.294	0.118
a	0.664	0.0	1.0	0.0	0.0	0.0
a	0.599	0.068	0.353	0.235	0.294	0.118
a	0.51	0.0	1.0	0.0	0.0	0.0
a	0.891	0.0	1.0	0.0	0.0	0.0
a	0.599	0.055	0.533	0.133	0.2	0.133
a	0.599	0.062	0.353	0.235	0.294	0.118
a	0.733	0.0	1.0	0.0	0.0	0.0
a	0.561	0.065	0.25	0.25	0.25	0.25
a	0.71	0.0	1.0	0.0	0.0	0.0
a	0.557	0.243	0.167	0.333	0.167	0.333
a	0.617	0.0	1.0	0.0	0.0	0.0
a	0.599	0.048	0.533	0.133	0.2	0.133
a	0.0	0.0	0.0	0.0	0.0	0.0
a	0.778	0.133	0.5	0.0	0.5	0.0
a	0.667	0.0	1.0	0.0	0.0	0.0
a	0.0	0.0	0.0	0.0	0.0	0.0
a	0.669	0.0	1.0	0.0	0.0	0.0
a	0.711	0.0	1.0	0.0	0.0	0.0
a	0.646	0.19	0.143	0.286	0.286	0.286
a	0.862	0.0	1.0	0.0	0.0	0.0
a	0.872	0.027	0.5	0.167	0.167	0.167
a	0.701	0.0	1.0	0.0	0.0	0.0
a	0.867	0.0	1.0	0.0	0.0	0.0
a	0.739	0.0	1.0	0.0	0.0	0.0
a	0.727	0.0	1.0	0.0	0.0	0.0
a	0.869	0.0	1.0	0.0	0.0	0.0
a	0.752	0.0	1.0	0.0	0.0	0.0
a	0.761	0.0	1.0	0.0	0.0	0.0
a	0.752	0.0	1.0	0.0	0.0	0.0
a	0.599	0.0	1.0	0.0	0.0	0.0
a	0.621	0.03	0.333	0.333	0.333	0.0
a	0.864	0.0	1.0	0.0	0.0	0.0
a	0.762	0.0	1.0	0.0	0.0	0.0
a	0.875	0.0	1.0	0.0	0.0	0.0
a	0.731	0.103	0.5	0.25	0.25	0.0
a	0.761	0.0	1.0	0.0	0.0	0.0
a	0.0	0.0	0.0	0.0	0.0	0.0
a	0.904	0.0	1.0	0.0	0.0	0.0
a	0.833	0.0	1.0	0.0	0.0	0.0
a	0.741	0.02	0.857	0.048	0.048	0.048
a	0.569	0.026	0.571	0.214	0.214	0.0
a	0.555	0.0	1.0	0.0	0.0	0.0
a	0.0	0.0	0.0	0.0	0.0	0.0
a	0.0	0.0	0.0	0.0	0.0	0.0
a	0.0	0.0	0.0	0.0	0.0	0.0
a	0.76	0.0	1.0	0.0	0.0	0.0
a	0.596	0.028	0.571	0.143	0.143	0.143
a	0.743	0.0	1.0	0.0	0.0	0.0
